idn,bbg,jahr,tit_a,tit_d,tit_Y,stuecktitel_l,stuecktitel_a,f4243,f4256,f4241,f4105_9,f4105_g
1207411906,Aa,1740,"Eine @doppelte Denck-Säule bey zweyfacher Jubel-Feyer, wolten, als ... Herr Johann Friderich Reußner ... Die einhundertjährige Jubel-Freude, wegen der von Ihm und seinen Vorfahren in Königsberg geführten Buchdruckerey, mit dem allgemeinen dritten hundertjährigen Jubilaeo, von Erfindung der edlen Buchdruckerkunst, verknüpfte, Mit aller Ergebenheit aufrichten",,,,,,,,1137643285,Qd
1207412112,Aa,1740,"Das @dritte Jubelfest der edlen Buchdruckerkunst ...mit welchem ... Herr Johann Friederich Reußner, ... seine hundertjährige Jubelfeyer verknüpfte, wurde aus schuldiger Mitfreude folgendermaßen besungen",,,,,,,,1137643285,Qd
1207412287,Aa,1740,"Das @eigene Lob der ... Buchdruckerkunst wurde, nachdem dieselbe dreyhundert Jahre in der Welt gewesen, und desfalls durch ... Bemühung ... Johann Friederich Reußners, ... welcher zugleich sein hundertjähriges Jubelfest beging, ... mit schwacher Feder entworfen",,,,,,,,1137643285,Qd
1207412724,Aa,1740,"Glückwünschende Freuden-Bezeugung welche dem ... Herrn Johann Friederich Reußner ... wegen des in der Reußnerischen Hundertjährigen Buchdruckerey eingefallenen Ersten Jubel-Festes ... zugleich mit dem allgemeinen Dritten Jubel-Feste der Anno 1440 erfundenen ... Buchdrucker-Kunst in Königsberg ... begangen ward, ... überreichen wollen",,,,,,,,1137643285,Qd
1207413011,Aa,1740,"Jubilaeum, tam commune, inventae ante CCC annos artis typographicae, quam speciale, fundati ante C. annos regii et academici typographei Reusneriani ...",,,,,,,,1137643285,Qd
1207413143,Aa,1740,Ode auf das Andenken der vor dreyhundert Jahren erfundenen Buchdruckerkunst,,,,,,,,1137643285,Qd
1207415626,Aa,1740,"Ode auf das Dritte Jahrhundert der Buchdruckerkunst, welches im Jahre 1740, den 28. December zu Königsberg gefeyert wurde",,,,,,,,1137643285,Qd
1207415847,Aa,1740,"Der @vor Dreyhundert Jahre erfundenen, und von der Reußnerischen Familie vor Hundert Jahren in Königsberg errichteten Druckerey zu Ehren widmet dieses frohe Jubel-Lied",,,,,,,,1137643285,Qd
1207415995,Aa,1740,"Zwiefaches Jubelopfer welches dem feyerlichen Andenken der vor dreyhundert Jahren erfundenen Buchdruckerkunst,und der seit einem Jahrhundert, zu Königsberg in Preußen, von dem blühenden Reußnerschen Geschlecht ... besorgten Hof- und Academischen Buchdruckerey, zu Bezeugung ihrer innigsten Mitfreude ...",,,,,,,,1137643285,Qd
1208939394,Aa,1731,"De ʿārōṯ Hoc Est, De Papyro Frvtice, Von der Papier-Staude Ad Esaiae XIX,7",,,,,,,,,
1210096447,Aa,1814,"Raccolta di caratteri inglesi, francesi, italiani, e tedeschi","con nuovo, e breve metodo, per facilmente imitarli",,,,,,,,
1210583887,Af,1828,Champollion,Jean François,"Précis Du Système Hiéroglyphique Des Anciens Egyptiens, ou Recherches Sur Les Élémens Premiers De Cette Écriture Sacrée, Sur Leurs Diverses Combinaisons, Et Sur Les Rapports De Ce Système Avec Les Autres Méthodes Graphiques Égyptiennes",[1],,,,,,
1212947355,Af,1827,Champollion,Jean François,"Précis Du Système Hiéroglyphique Des Anciens Egyptiens, ou Recherches Sur Les Élémens Premiers De Cette Écriture Sacrée, Sur Leurs Diverses Combinaisons, Et Sur Les Rapports De Ce Système Avec Les Autres Méthodes Graphiques Égyptiennes",[2.],/Tableau général des signes et groupes hiéroglyphiques cité dans cet ouvrage,,,,,
1217733485,Aa,1798,"Choix de Livres Rares Et Précieux tirés Des Assortiments de Frédéric Esslinger, Libraire à Francfort sur le Mayn et à Leipzig en foire dans la cour dite Auerbachshof",,,,,,,,,
122046290X,Af,1711,,,"Neuer Bücher-Saal der gelehrten Welt oder Ausführliche Nachrichten von allerhand neuen Büchern und andern Sachen, so zur neuesten Historie der Gelehrsamkeit gehören",Öffnung 1-12,,,,,,
1220645516,Aa,1740,"Bibliothecae Strvvianae Pars Sev Catalogvs Partis Librorvm Qvos Magno, Dvm Viveret, Stvdio Collegit Bvrcard Gotthelf Strvve, Sereniss. Saxoniae Dvcvm ... Ivris Pvblici Fevdalis Et Historiarvm Prof. ...",nunc vero venales prostant,,,,,,,,
1220645885,Aa,1818,Vorschrift zur Uebung in der deutschen Current- Canzley- und Fracturschrift,,,,,,,,,
1235486370,Aa,1785,"Catalogue Des Livres Qui Se Vendent Chez Mourer, Cadet, Libraire, sur la place de St. François à Lausanne en Suisse",,,,,,,,,
1235486591,Af,1789,Ettinger'sche Buchhandlung,,"Verzeichniß der Bücher, welche aus der Frankfurter und Leipziger Oster-Messe vom Jahr ... auf das neue angeschafft und nebst vielen anderen um beygesetzte billige Preise in Carl Wilhelm Ettingers Buchhandlung zu Gotha im neuen Rathause zu bekommen sind",30.1789,,,,,,
123722568X,Abvz,1789,"Verzeichniß der Bücher, welche aus der Frankfurter und Leipziger Oster-Messe vom Jahr ... auf das neue angeschafft und nebst vielen anderen um beygesetzte billige Preise in Carl Wilhelm Ettingers Buchhandlung zu Gotha im neuen Rathause zu bekommen sind",,,,,,,,,
1239600356,Af,1770,,,"Allgemeines Verzeichnis der Bücher, welche von Ostern bis Michaelis von Michaelis bis Ostern neu gedruckt oder aufgelegt worden sind","1770, OM",,,,,,
1239600984,Af,1770,,,"Allgemeines Verzeichnis der Bücher, welche von Ostern bis Michaelis von Michaelis bis Ostern neu gedruckt oder aufgelegt worden sind","1770, MM",,,,,,
1239601328,Af,1771,,,"Allgemeines Verzeichnis der Bücher, welche von Ostern bis Michaelis von Michaelis bis Ostern neu gedruckt oder aufgelegt worden sind","1771, MM",,,,,,
1239601735,Af,1771,,,"Allgemeines Verzeichnis der Bücher, welche von Ostern bis Michaelis von Michaelis bis Ostern neu gedruckt oder aufgelegt worden sind","1771, OM",,,,,,
1239602170,Af,1772,,,"Allgemeines Verzeichnis der Bücher, welche von Ostern bis Michaelis von Michaelis bis Ostern neu gedruckt oder aufgelegt worden sind","1772, OM",,,,,,
1239602286,Af,1772,,,"Allgemeines Verzeichnis der Bücher, welche von Ostern bis Michaelis von Michaelis bis Ostern neu gedruckt oder aufgelegt worden sind","1772, MM",,,,,,
1239602448,Af,1773,,,"Allgemeines Verzeichnis der Bücher, welche von Ostern bis Michaelis von Michaelis bis Ostern neu gedruckt oder aufgelegt worden sind","1773, OM",,,,,,
1239602537,Af,1773,,,"Allgemeines Verzeichnis der Bücher, welche von Ostern bis Michaelis von Michaelis bis Ostern neu gedruckt oder aufgelegt worden sind","1773, MM",,,,,,
1239602928,Af,1774,,,"Allgemeines Verzeichnis der Bücher, welche von Ostern bis Michaelis von Michaelis bis Ostern neu gedruckt oder aufgelegt worden sind","1774, OM",,,,,,
1239603045,Af,1774,,,"Allgemeines Verzeichnis der Bücher, welche von Ostern bis Michaelis von Michaelis bis Ostern neu gedruckt oder aufgelegt worden sind","1774, MM",,,,,,
1239603134,Af,1775,,,"Allgemeines Verzeichnis der Bücher, welche von Ostern bis Michaelis von Michaelis bis Ostern neu gedruckt oder aufgelegt worden sind","1775, OM",,,,,,
1239603185,Af,1775,,,"Allgemeines Verzeichnis der Bücher, welche von Ostern bis Michaelis von Michaelis bis Ostern neu gedruckt oder aufgelegt worden sind","1775, MM",,,,,,
123960341X,Af,1776,,,"Allgemeines Verzeichnis der Bücher, welche von Ostern bis Michaelis von Michaelis bis Ostern neu gedruckt oder aufgelegt worden sind","1776, OM",,,,,,
1239603517,Af,1776,,,"Allgemeines Verzeichnis der Bücher, welche von Ostern bis Michaelis von Michaelis bis Ostern neu gedruckt oder aufgelegt worden sind","1776, MM",,,,,,
1239603673,Af,1777,,,"Allgemeines Verzeichnis der Bücher, welche von Ostern bis Michaelis von Michaelis bis Ostern neu gedruckt oder aufgelegt worden sind","1777, OM",,,,,,
1239603789,Af,1777,,,"Allgemeines Verzeichnis der Bücher, welche von Ostern bis Michaelis von Michaelis bis Ostern neu gedruckt oder aufgelegt worden sind","1777, MM",,,,,,
1239603924,Af,1778,,,"Allgemeines Verzeichnis der Bücher, welche von Ostern bis Michaelis von Michaelis bis Ostern neu gedruckt oder aufgelegt worden sind","1778, OM",,,,,,
1239604017,Af,1778,,,"Allgemeines Verzeichnis der Bücher, welche von Ostern bis Michaelis von Michaelis bis Ostern neu gedruckt oder aufgelegt worden sind","1778, MM",,,,,,
1239604106,Af,1779,,,"Allgemeines Verzeichnis der Bücher, welche von Ostern bis Michaelis von Michaelis bis Ostern neu gedruckt oder aufgelegt worden sind","1779, OM",,,,,,
1239604157,Af,1779,,,"Allgemeines Verzeichnis der Bücher, welche von Ostern bis Michaelis von Michaelis bis Ostern neu gedruckt oder aufgelegt worden sind","1779, MM",,,,,,
1239604211,Af,1780,,,"Allgemeines Verzeichnis der Bücher, welche von Ostern bis Michaelis von Michaelis bis Ostern neu gedruckt oder aufgelegt worden sind","1780, OM",,,,,,
1239604289,Af,1780,,,"Allgemeines Verzeichnis der Bücher, welche von Ostern bis Michaelis von Michaelis bis Ostern neu gedruckt oder aufgelegt worden sind","1780, MM",,,,,,
1239604610,Af,1787,,,"Allgemeines Verzeichnis der Bücher, welche von Ostern bis Michaelis von Michaelis bis Ostern neu gedruckt oder aufgelegt worden sind","1787, OM",,,,,,
1239604793,Af,1787,,,"Allgemeines Verzeichnis der Bücher, welche von Ostern bis Michaelis von Michaelis bis Ostern neu gedruckt oder aufgelegt worden sind","1787, MM",,,,,,
1239605110,Af,1786,,,"Allgemeines Verzeichnis der Bücher, welche von Ostern bis Michaelis von Michaelis bis Ostern neu gedruckt oder aufgelegt worden sind","1786, OM",,,,,,
1239605188,Af,1786,,,"Allgemeines Verzeichnis der Bücher, welche von Ostern bis Michaelis von Michaelis bis Ostern neu gedruckt oder aufgelegt worden sind","1786, MM",,,,,,
1239616147,Af,1788,,,"Allgemeines Verzeichnis der Bücher, welche von Ostern bis Michaelis von Michaelis bis Ostern neu gedruckt oder aufgelegt worden sind","1788, OM",,,,,,
1239616384,Af,1788,,,"Allgemeines Verzeichnis der Bücher, welche von Ostern bis Michaelis von Michaelis bis Ostern neu gedruckt oder aufgelegt worden sind","1788, MM",,,,,,
1239616848,Af,1789,,,"Allgemeines Verzeichnis der Bücher, welche von Ostern bis Michaelis von Michaelis bis Ostern neu gedruckt oder aufgelegt worden sind","1789, OM",,,,,,
1239617216,Af,1789,,,"Allgemeines Verzeichnis der Bücher, welche von Ostern bis Michaelis von Michaelis bis Ostern neu gedruckt oder aufgelegt worden sind","1789, MM",,,,,,
1239618050,Af,1790,,,"Allgemeines Verzeichnis der Bücher, welche von Ostern bis Michaelis von Michaelis bis Ostern neu gedruckt oder aufgelegt worden sind","1790, OM",,,,,,
1239618115,Af,1790,,,"Allgemeines Verzeichnis der Bücher, welche von Ostern bis Michaelis von Michaelis bis Ostern neu gedruckt oder aufgelegt worden sind","1790, MM",,,,,,
1239618255,Af,1791,,,"Allgemeines Verzeichnis der Bücher, welche von Ostern bis Michaelis von Michaelis bis Ostern neu gedruckt oder aufgelegt worden sind","1791, OM",,,,,,
1239618328,Af,1791,,,"Allgemeines Verzeichnis der Bücher, welche von Ostern bis Michaelis von Michaelis bis Ostern neu gedruckt oder aufgelegt worden sind","1791, MM",,,,,,
1239618468,Af,1793,,,"Allgemeines Verzeichnis der Bücher, welche von Ostern bis Michaelis von Michaelis bis Ostern neu gedruckt oder aufgelegt worden sind","1793, OM",,,,,,
1239618506,Af,1793,,,"Allgemeines Verzeichnis der Bücher, welche von Ostern bis Michaelis von Michaelis bis Ostern neu gedruckt oder aufgelegt worden sind","1793, MM",,,,,,
1239664990,Af,1797,,,"Allgemeines Verzeichnis der Bücher, welche von Ostern bis Michaelis von Michaelis bis Ostern neu gedruckt oder aufgelegt worden sind","1797, OM",,,,,,
1239665040,Af,1797,,,"Allgemeines Verzeichnis der Bücher, welche von Ostern bis Michaelis von Michaelis bis Ostern neu gedruckt oder aufgelegt worden sind","1797, MM",,,,,,
1239665520,Af,1797,Weidmannische Buchhandlung,,"Catalogus librorum, qui Librariae Weidmannianae Lipsiae sumtibus sunt editi",1797,,,,,,
1239665628,Af,1798,,,"Allgemeines Verzeichnis der Bücher, welche von Ostern bis Michaelis von Michaelis bis Ostern neu gedruckt oder aufgelegt worden sind","1798, OM",,,,,,
1239665849,Af,1798,,,"Allgemeines Verzeichnis der Bücher, welche von Ostern bis Michaelis von Michaelis bis Ostern neu gedruckt oder aufgelegt worden sind","1798, MM",,,,,,
1239666306,Af,1799,,,"Allgemeines Verzeichnis der Bücher, welche von Ostern bis Michaelis von Michaelis bis Ostern neu gedruckt oder aufgelegt worden sind","1799, OM",,,,,,
123966642X,Af,1799,,,"Allgemeines Verzeichnis der Bücher, welche von Ostern bis Michaelis von Michaelis bis Ostern neu gedruckt oder aufgelegt worden sind","1799, MM",,,,,,
1239667949,Af,1811,,,"Allgemeines Verzeichnis der Bücher, welche von Ostern bis Michaelis von Michaelis bis Ostern neu gedruckt oder aufgelegt worden sind","1811, MM",,,,,,
1239668805,Af,1814,,,"Allgemeines Verzeichnis der Bücher, welche von Ostern bis Michaelis von Michaelis bis Ostern neu gedruckt oder aufgelegt worden sind","1814, OM",,,,,,
1239669046,Af,1816,,,"Allgemeines Verzeichnis der Bücher, welche von Ostern bis Michaelis von Michaelis bis Ostern neu gedruckt oder aufgelegt worden sind","1816, MM",,,,,,
1240842805,Af,1749,Baker,Henry,Sammlung Moralisch- und Satyrischer Schriften,4. Theil,,,,,124627549X,Qd
124203062X,Aa,1787,Serenissimi  Verordnung  den Aufkauf  der  Lumpen  und  die  zum  Besten  der  einländischen Papiermühlen  solcherhalb  gemachte  Einrichtung  betreffend,,,,,,,,,
124243710X,Af,1776,,,Allgemeines Verzeichniß neuer Bücher,VII. Stück,,,,,,
1244175234,Aa,1760,Satyrische Versuche,,,,,,,,124627549X,Qd
1244179213,Aa,1757,"Don Ambrosio Pansa von Mancha des Jüngern, weyland unpartheyischen gelehrten Zeitungsschreibers, jetzigen wohlbestalten Correctors, ordentlichen Mitgliedes und beständigen Zeitungsvorlesers von sechs politischen Tabagien u.s.w. wohlgemeintes Meßgeschenk, mit des Setzers Noten",,,,,,,,124627549X,Qd
124627549X,Qd,1749,Sammelband,,,,,,,,,
1252433794,Af,1822,Leich,Johann Friedrich,"Verzeichniß derjenigen Bücher aus allen Wissenschaften, welche in den Jahren 1821-1827 ganz neu oder in neuen Auflagen erschienen sind",2.1822-23,,,,,,
1258284839,Af,1822,Neuber,August Wilhelm,Gedichte,1,,,,,,
125828507X,Af,1822,Neuber,August Wilhelm,Gedichte,2,,,,,,
1258290073,Af,1823,Neuber,August Wilhelm,Gedichte,3,,,,,,
1258296721,Af,1799,,,Beschreibung merkwürdiger Höhlen,[1.],Mit zehn Kupfertafeln,,,,,
